case_id,pair,method,initial_x_m,initial_y_m,initial_z_m,initial_vx_mps,initial_vy_mps,initial_vz_mps,burn_time_s,propellant_kg,final_x_m,final_y_m,final_z_m,final_vx_mps,final_vy_mps,final_vz_mps,final_speed_mps,position_error_m,max_thrust_N,runtime_s,success
16,A,Optimizer-A,310.0641112780793,-83.98718598134201,1429.4245173742906,2.8787350743024547,-37.11605651011981,-61.42591696928399,23.917917552910538,1178.9209356864812,1.0364572751346944e-07,-1.6018363920691566e-07,-8.464091649784677e-10,-1.7827339604536974e-10,2.5287150151598325e-10,2.4155966116268246e-10,3.925257570115968e-10,1.9079295456028307e-07,180000.00001686,21.51256179995835,True
17,T,ESPDI-T,305.61170382656417,63.983080144029884,386.182217151689,-49.73913925998674,-10.413420997033725,-61.67211753949327,12.167084216429021,697.8922335086609,8.713635715751344e-12,1.83310799265618e-12,3.134796372136761e-11,-2.1291718388383174e-12,-4.4469289361970255e-13,-7.795000755983494e-12,8.092784519232009e-12,3.2588073919391696e-11,180000.0,0.5135683000553399,True
17,T,Optimizer-T,305.61170382656417,63.983080144029884,386.182217151689,-49.73913925998674,-10.413420997033725,-61.67211753949327,12.167084216429021,697.8922335090319,-4.204414594255468e-11,-8.818779040353775e-12,-1.532560744976763e-10,-1.06403774680075e-12,-2.2293278334473143e-13,-3.8689051962137455e-12,4.018743929363548e-12,1.5916314096623857e-10,180000.0,34.219959200010635,True
17,A,ESPDI-A,-97.84255124203901,-453.39694818941257,1599.6507068564392,-33.188128061015995,-5.110550130989168,-56.692715170378484,27.180704506047423,1280.5844339102732,-1.5916157281026244e-12,-6.821210263296962e-13,-1.0231815394945443e-12,-1.9895196601282805e-13,-8.526512829121202e-14,-1.4210854715202004e-14,2.1691928285568092e-13,2.011325479197027e-12,180000.00699098493,3.8237635999685153,True
17,A,Optimizer-A,-97.84255124203901,-453.39694818941257,1599.6507068564392,-33.188128061015995,-5.110550130989168,-56.692715170378484,25.744762121125326,1236.8964683631984,8.059251098578499e-08,1.0115963976038997e-07,6.036205491000146e-08,-1.0959766427731665e-10,-8.22897305852166e-11,-2.4012791755012586e-10,2.7648628277328877e-10,1.4273052657509457e-07,180000.00000698536,37.63016279996373,True
18,T,ESPDI-T,171.2696299441863,255.0978010615383,837.9741523211796,-20.042378142469403,-29.85214946662723,-95.77922374410318,16.854821885937827,966.7763518464526,-5.355071212650325e-12,-7.468595102040404e-12,-6.762733750006068e-11,-4.885371621132784e-13,-6.868811075477765e-13,-6.162889643057667e-12,6.220263898515819e-12,6.824890825381671e-11,180000.0,0.6530549000017345,True
18,T,Optimizer-T,171.2696299441863,255.0978010615383,837.9741523211796,-20.042378142469403,-29.85214946662723,-95.77922374410318,16.854821885937827,966.7763518469583,1.5990764268281055e-11,2.3792967596136805e-11,2.0880186468730244e-10,-1.254552017826427e-13,-1.8696155734687636e-13,-1.609379296496627e-12,1.6250524150229342e-12,2.1076059533463343e-10,180000.00000000003,1.5904078999301419,True
18,A,ESPDI-A,275.4488983473582,-57.98829466588376,1579.753260541874,-5.459992931566433,3.7168611595911685,-67.59433201641228,26.468172202041174,1198.1911950816611,4.547473508864641e-13,-4.263256414560601e-14,-1.1368683772161603e-13,1.4210854715202004e-14,-3.552713678800501e-15,1.4210854715202004e-14,2.040878629308206e-14,4.706775815088575e-13,180000.07662807612,4.012867800076492,True
18,A,Optimizer-A,275.4488983473582,-57.98829466588376,1579.753260541874,-5.459992931566433,3.7168611595911685,-67.59433201641228,24.24995006309457,1124.0048642768088,-1.9128231861297828e-07,1.868928496500461e-07,-6.389029039155503e-08,-2.859934511434403e-13,-2.6201263381153694e-14,1.8332002582610585e-12,1.8555597395902172e-12,2.749542359568023e-07,180000.00000000003,32.05704799992964,True
19,T,ESPDI-T,296.5246391762225,-358.52835834937906,630.656271251692,-38.465313793028244,46.50846501633312,-79.951473234205,15.226030586799833,873.3504514865272,-4.567591838381131e-12,5.227061990538309e-12,-2.7008476215191002e-11,-1.3764323882059504e-12,1.6497272298243715e-12,-8.13373847441401e-12,8.412720583871133e-12,2.7886248577417406e-11,180000.0,0.6016826999839395,True
19,T,Optimizer-T,296.5246391762225,-358.52835834937906,630.656271251692,-38.465313793028244,46.50846501633312,-79.951473234205,15.226030586799833,873.3504514869855,3.8620218134610695e-11,-4.688338606229081e-11,2.3097612711353577e-10,-7.980283101005625e-13,9.476863738200336e-13,-4.6984638402136625e-12,4.859065867493611e-12,2.388295300707158e-10,180000.0,9.617534099961631,True
19,A,ESPDI-A,123.72191269539405,233.07572676536495,1548.5578819299708,21.139214198134894,-34.444157076274315,-89.8124944358579,24.63659594881708,1244.0870557906637,-5.684341886080801e-13,-3.694822225952521e-13,3.410605131648481e-13,2.842170943040401e-14,-7.105427357601002e-14,3.552713678800501e-14,8.437227511875219e-14,7.589181861259641e-13,180000.03803932585,3.8120323000475764,True
19,A,Optimizer-A,123.72191269539405,233.07572676536495,1548.5578819299708,21.139214198134894,-34.444157076274315,-89.8124944358579,23.227411773538616,1202.529110535932,-1.1798088531007617e-07,6.80051699229995e-08,8.809074714122289e-08,6.913936090313655e-11,-2.1408430583846894e-11,5.231832744811982e-10,5.281659879460493e-10,1.6218561023316541e-07,180000.00000765992,25.354488299926743,True
20,T,ESPDI-T,210.39086047570734,368.347567553987,1067.266050329694,-21.92786769622662,-38.39081559573421,-108.35782601509847,18.891423065649118,1083.5938342269874,2.395472871712795e-12,4.5190227428160146e-12,3.59557041258729e-11,8.622536712410422e-12,1.5138681974669055e-11,1.1572294511541514e-10,1.1702703900155904e-10,3.63176612134718e-11,180000.0,0.573670900077559,True
20,T,Optimizer-T,210.39086047570734,368.347567553987,1067.266050329694,-21.92786769622662,-38.39081559573421,-108.35782601509847,18.891423065649118,1083.593834227555,7.931433287922118e-12,1.3945733456921516e-11,1.0643219638950541e-10,9.190870287056896e-12,1.609379296496627e-11,1.2307665997468575e-10,1.2446423783222681e-10,1.0763458340118434e-10,180000.0,1.6537897000089288,True
20,A,ESPDI-A,-217.50334607225165,325.0411509768303,1544.6116700864086,-13.615651057699267,-41.67867919097687,-82.85897167084423,25.039907069216582,1238.1711796351028,0.0,4.973799150320701e-13,3.979039320256561e-13,0.0,1.0835776720341528e-13,-7.105427357601002e-15,1.0859048213929103e-13,6.369570778308278e-13,180000.03592095015,4.811658899998292,True
20,A,Optimizer-A,-217.50334607225165,325.0411509768303,1544.6116700864086,-13.615651057699267,-41.67867919097687,-82.85897167084423,23.53044433769678,1193.8405127343303,-2.15167791861586e-07,-1.3838625805672687e-07,-1.9508236803744694e-07,-6.728217982754359e-11,-1.5481171899978108e-11,6.645706207564217e-11,9.582849005107167e-11,3.21722031251563e-07,180000.00000056982,20.141729000024498,True
21,T,ESPDI-T,-197.47668791662738,-133.9813380240178,486.60689223257054,29.658622565108345,20.12238496171355,-71.69670906527266,13.173851610444299,755.6394416922176,-1.7091470383076568e-12,-8.759976251326851e-13,1.111767557356036e-11,5.63507573936306e-13,4.1486258872680537e-13,-3.938710468887052e-12,4.0003864702212395e-12,1.1282343089834424e-11,180000.0,0.4153427000856027,True
21,T,Optimizer-T,-197.47668791662738,-133.9813380240178,486.60689223257054,29.658622565108345,20.12238496171355,-71.69670906527266,13.173851610444299,755.6394416926196,3.685873828374042e-11,2.5089041955084213e-11,-2.5012614202069017e-10,-1.5898393712632242e-13,-9.747758156208874e-14,1.0320633236915455e-12,1.048776656529225e-12,2.540691117319217e-10,180000.0,14.707850199891254,True
21,A,ESPDI-A,-21.900748825892208,323.6995917744223,1062.3981236026084,5.668571444696866,-3.195205694664857,-70.77069688722183,20.9415351013137,1040.6213552506179,-9.237055564881302e-14,-2.2737367544323206e-13,-8.526512829121202e-13,-1.4210854715202004e-14,0.0,-1.5631940186722204e-13,1.56964020692204e-13,8.872684588596166e-13,180000.00063333465,4.781342200003564,True
21,A,Optimizer-A,-21.900748825892208,323.6995917744223,1062.3981236026084,5.668571444696866,-3.195205694664857,-70.77069688722183,19.833875062685134,1004.9293929359865,5.491346889539068e-08,2.3428666920122173e-07,-1.1980338143757763e-07,1.512823200044977e-11,4.5913495227978274e-11,-4.411511156376946e-10,4.437918648149058e-10,2.6880956574386533e-07,180000.00001149642,21.61219659994822,True
22,T,ESPDI-T,337.2330505192771,-323.5569942638324,408.4114656188343,-51.32907389442223,49.2474887679375,-60.813612835078786,13.001028303044206,745.7264632120532,7.1524200454419395e-12,-7.349043833826055e-12,2.6883941136405116e-11,-2.4157633359001007e-11,2.317677386814987e-11,-8.880051988874316e-11,9.490145641113387e-11,2.8773457366184408e-11,180000.0,0.44025119999423623,True
22,T,Optimizer-T,337.2330505192771,-323.5569942638324,408.4114656188343,-51.32907389442223,49.2474887679375,-60.813612835078786,13.001028303044208,745.726463212457,-8.44391223608909e-11,8.098144377299832e-11,-3.0963231978375916e-10,-2.2785329178987013e-11,2.1867840871436783e-11,-8.36486435673578e-11,8.941179598258916e-11,3.3099869044349537e-10,179999.99999999997,19.807837400003336,True
22,A,ESPDI-A,-279.5974585478274,48.6076398813841,1337.4021254714762,39.5211123333243,-9.346320933172215,-84.15759533297995,23.020328293581635,1145.5816541732293,-2.7000623958883807e-13,-9.947598300641403e-14,-1.4210854715202004e-12,-4.263256414560601e-14,-3.552713678800501e-15,-1.5631940186722204e-13,1.6206761767928475e-13,1.4499250870227013e-12,180000.0642125627,3.8479380999924615,True
22,A,Optimizer-A,-279.5974585478274,48.6076398813841,1337.4021254714762,39.5211123333243,-9.346320933172215,-84.15759533297995,21.525335700152624,1096.7896693734856,-2.745876232615413e-07,1.549172692394201e-08,5.783552374793999e-07,-1.1154095919466145e-10,2.775896179585402e-11,5.535021330160816e-10,5.653110265963339e-10,6.404163779693342e-07,180000.0000015655,17.13778790005017,True
23,T,ESPDI-T,-71.51785904071167,360.409339814957,471.2920591372455,10.613053920347213,-53.483756479279755,-68.51901196161901,13.331057876628616,764.6566417277681,-9.427748160059299e-13,5.174355898179134e-12,1.8070313095256557e-11,4.2091330421101247e-13,-2.1454643617246916e-12,-8.006179053055007e-12,8.299342646659995e-12,1.8820175309367255e-11,180000.0,0.40994059992954135,True
23,T,Optimizer-T,-71.51785904071167,360.409339814957,471.2920591372455,10.613053920347213,-53.483756479279755,-68.51901196161901,13.331057876628616,764.656641728172,-1.062228083270611e-11,5.366729283196037e-11,1.9981616361519627e-10,2.788880237858393e-13,-1.3997691894473974e-12,-5.242029033070139e-12,5.432863029479728e-12,2.0717024499646455e-10,180000.0,4.654738400015049,True
23,A,ESPDI-A,338.0167260114804,-70.13692730031795,1488.1006551762753,-1.338838602586513,28.62277866964287,-80.67803366959058,24.664231209194284,1213.7420261781008,0.0,4.547473508864641e-13,6.252776074688882e-13,-8.526512829121202e-14,5.684341886080802e-14,6.394884621840902e-14,1.2079226507921703e-13,7.731540852509763e-13,180000.0226668363,3.8056969000026584,True
23,A,Optimizer-A,338.0167260114804,-70.13692730031795,1488.1006551762753,-1.338838602586513,28.62277866964287,-80.67803366959058,23.207521437823534,1170.3968858057615,-1.8611562189405725e-07,-1.764153805470379e-07,2.0401356337629295e-07,5.221423293733096e-11,3.709299534193633e-11,7.79927233907074e-11,1.009211639180314e-10,3.276933707722214e-07,180000.00000145822,21.324479799950495,True
24,T,ESPDI-T,-272.1121211204964,-28.411457476602198,955.0079183478729,30.074891917759118,3.14014498625162,-102.9924356665023,17.83093020439245,1022.7649849811605,3.5028732911783662e-12,4.168464449213604e-13,-3.4968734356180704e-11,4.64033325653368e-13,4.816307942745457e-14,-4.2826020507646945e-12,4.307937666070718e-12,3.5146212665461226e-11,180000.0,0.5451277999673039,True
24,T,Optimizer-T,-272.1121211204964,-28.411457476602198,955.0079183478729,30.074891917759118,3.14014498625162,-102.9924356665023,17.83093020439245,1022.764984981688,-2.754574346397476e-11,-2.8809454821754343e-12,2.559339407071093e-10,-9.547918011776346e-14,-1.0325074129013956e-14,9.983125437429408e-13,1.0029211414594026e-12,2.5742814499530644e-10,180000.00000000003,1.682873500045389,True
24,A,ESPDI-A,-145.22491167338558,-203.56795826677865,1674.5447037502408,-32.30650173780802,14.208000391958777,-69.33227307730532,27.075780349352584,1279.1372151028645,-1.5916157281026244e-12,-1.7053025658242404e-13,3.296918293926865e-12,-1.7053025658242404e-13,-2.1316282072803006e-14,3.410605131648481e-13,3.8191258938629427e-13,3.664968135084307e-12,180000.0536317944,3.9673552000895143,True
24,A,Optimizer-A,-145.22491167338558,-203.56795826677865,1674.5447037502408,-32.30650173780802,14.208000391958777,-69.33227307730532,25.345718849744813,1229.0192568838793,3.9088537906774335e-08,-1.6037467713542213e-09,2.1665016447514063e-08,-3.1527136457043525e-10,-4.1957104457424066e-11,9.974314707505982e-10,1.0469125898451394e-09,4.47197801545023e-08,180000.0000267779,21.03257009992376,True
25,T,ESPDI-T,-0.9471102648022205,-44.062310613748075,358.32945576303155,0.16785293487947683,7.809004324996096,-62.510214485440194,11.182622413756638,641.4244525637987,-7.31369392343567e-14,-3.518370473844191e-12,7.59482969136388e-11,2.0668417064634292e-15,8.37862765279418e-14,-2.026205592198238e-12,2.0279382421130257e-12,7.602978418939078e-11,180000.0,0.3538445000303909,True
25,T,Optimizer-T,-0.9471102648022205,-44.062310613748075,358.32945576303155,0.16785293487947683,7.809004324996096,-62.510214485440194,11.182622413756638,641.4244525641334,-4.3350219247617616e-13,-2.015759781315296e-11,4.4447201474895337e-10,1.2906342661267445e-15,6.0285110237146e-14,-1.3500311979441904e-12,1.3513771478294797e-12,4.449290826286157e-10,180000.00000000003,30.674754700041376,True
25,A,ESPDI-A,39.640368412766406,206.50202679644428,1650.0802664864614,12.916243119441411,-41.70503898200863,-57.359473464962534,27.729467599981316,1243.5763685889087,0.0,-3.410605131648481e-13,5.684341886080801e-13,-7.105427357601002e-14,1.4210854715202004e-14,-2.842170943040401e-14,7.78360568894479e-14,6.629024818318272e-13,180000.10486625796,3.868090200005099,True
25,A,Optimizer-A,39.640368412766406,206.50202679644428,1650.0802664864614,12.916243119441411,-41.70503898200863,-57.359473464962534,25.428844751134093,1177.2357049609582,-6.31919020029983e-08,1.1405646975297799e-07,1.76992600131598e-07,-6.80477896253251e-11,1.2081535771812923e-10,-2.3384316705232777e-10,2.718629785581606e-10,2.1983738370125376e-07,180000.00000419898,29.22102579998318,True
26,T,ESPDI-T,-273.4533881447985,122.58638034195012,816.9341041185369,32.3864294983176,-14.518507857347359,-94.52513989540014,16.65661681685368,955.4074999592358,3.8349853688176595e-12,-1.6721431808912769e-12,-3.249072864051905e-11,6.704949095936996e-13,-2.9301474441245645e-13,-5.516330447985496e-12,5.56464937580132e-12,3.2758977749439797e-11,180000.0,0.8166174000361934,True
26,T,Optimizer-T,-273.4533881447985,122.58638034195012,816.9341041185369,32.3864294983176,-14.518507857347359,-94.52513989540014,16.65661681685368,955.407499959736,-1.7442269850675984e-11,7.827960502027054e-12,1.3853806990482553e-10,6.972200594645983e-14,-2.6867397195928788e-14,-5.222489107836736e-13,5.275670004464035e-13,1.398510155705686e-10,179999.99999999997,2.45524179993663,True
26,A,ESPDI-A,163.2496318203929,406.0197967007375,1281.7500975816713,-30.125958479698212,-3.182403962485722,-69.74073087529838,23.342362712575213,1138.6639713727272,5.684341886080802e-14,4.547473508864641e-13,-1.5347723092418164e-12,7.105427357601002e-15,8.526512829121202e-14,-1.8474111129762605e-13,2.035925033097556e-13,1.6017341753928771e-12,180000.0003298183,3.783005699981004,True
26,A,Optimizer-A,163.2496318203929,406.0197967007375,1281.7500975816713,-30.125958479698212,-3.182403962485722,-69.74073087529838,22.059851327119436,1099.6782092862668,5.479395938906991e-08,2.625264199346425e-07,-2.95714798426161e-07,-2.7067237340361316e-13,1.3322676295501878e-13,-2.5650592760939617e-12,2.5827392423485373e-12,3.9921139908256166e-07,180000.00000000003,29.656318100052886,True
27,T,ESPDI-T,161.07097318940674,201.20394238730665,1013.9871788111934,-17.334031125687865,-21.653034875821177,-106.42378956475372,18.305057064800543,1049.9604451005107,-3.4191139926497945e-12,-3.70535504677031e-12,-5.325075908110995e-11,-4.57899343442314e-13,-5.302104241766692e-13,-7.220279929498474e-12,7.254187560502486e-12,5.348890856272703e-11,180000.0,0.5677918000146747,True
27,T,Optimizer-T,161.07097318940674,201.20394238730665,1013.9871788111934,-17.334031125687865,-21.653034875821177,-106.42378956475372,18.305057064800543,1049.9604451010528,2.4735546944043563e-11,3.0894842240059006e-11,4.0899372777403187e-10,-1.4033219031261979e-13,-1.745270594710746e-13,-2.220446049250313e-12,2.2317108853426513e-12,4.109041347056002e-10,180000.0,1.8155085999751464,True
27,A,ESPDI-A,-307.7547150754557,-244.5127899966586,1375.3678449149988,-14.946253950819806,40.00950237662215,-82.139875369427,23.436150912354208,1203.6845770460986,2.2737367544323206e-13,-5.684341886080801e-13,-9.094947017729282e-13,2.842170943040401e-14,-5.684341886080802e-14,-1.0658141036401503e-13,1.2409095402129096e-13,1.096356159108945e-12,180000.00303519345,4.117820299929008,True
27,A,Optimizer-A,-307.7547150754557,-244.5127899966586,1375.3678449149988,-14.946253950819806,40.00950237662215,-82.139875369427,22.43980738134281,1174.4797733103187,-3.594333243094697e-08,1.79232423218181e-08,4.897180971852322e-08,-8.102851722924242e-11,3.156586103614245e-12,2.4144242161128204e-10,2.546959512707637e-10,6.333564485086909e-08,180000.00001285717,19.992773900041357,True
28,T,ESPDI-T,248.70716183264915,314.0799197359388,1002.6235142223702,-26.689414845737023,-33.704736167544596,-104.87997699343624,18.356230833825528,1052.8957232104203,-3.980299874688665e-13,-6.938311077476882e-13,-4.267222670053042e-12,-6.749271280748204e-13,-8.416427277335714e-13,-7.08359759737931e-12,7.165280457243531e-12,4.341545668632021e-12,180000.0,0.6425677000079304,True
28,T,Optimizer-T,248.70716183264915,314.0799197359388,1002.6235142223702,-26.689414845737023,-33.704736167544596,-104.87997699343624,18.356230833825528,1052.8957232109606,5.3195003957284825e-11,6.709566235940656e-11,5.666311864160889e-10,-2.637889906509372e-13,-3.4283687000424834e-13,-2.8990143619012088e-12,2.93111003231411e-12,5.730640782432341e-10,180000.0,1.7408786000451073,True
28,A,ESPDI-A,-411.78944678554194,439.8878395762317,1280.8367934754565,23.135270749065654,13.283758051896555,-69.61729783252082,23.425415066826183,1180.9437277084126,-1.1368683772161603e-13,-4.547473508864641e-13,1.1368683772161603e-13,-2.842170943040401e-14,-5.684341886080802e-14,4.973799150320701e-14,8.070214144311583e-14,4.823324033076557e-13,180000.0401158285,3.838431500014849,True
28,A,Optimizer-A,-411.78944678554194,439.8878395762317,1280.8367934754565,23.135270749065654,13.283758051896555,-69.61729783252082,22.647516204714982,1153.6677404255988,-4.107113103909652e-08,1.5595998819060593e-07,3.652331415082699e-08,1.190700871234185e-10,-1.9513635152179631e-10,-6.05407279863357e-10,6.47127387648186e-10,1.6536114476443544e-07,180000.00000375044,21.24046810006257,True
29,T,ESPDI-T,-279.4842676464106,-447.03631599891577,1149.6972220412529,28.00891330194699,44.80038008248948,-112.10645445566571,19.634363017807942,1126.2081544167722,1.0987677320729514e-11,1.820669054972482e-11,-1.1939335690892491e-10,6.924096712657146e-13,1.1476965211532075e-12,-7.656118794496791e-12,7.772566722323872e-12,1.2127236415465745e-10,180000.0,0.586992199998349,True
29,T,Optimizer-T,-279.4842676464106,-447.03631599891577,1149.6972220412529,28.00891330194699,44.80038008248948,-112.10645445566571,19.634363017807942,1126.2081544173634,3.975242357512343e-11,6.363487514704502e-11,-4.332285641339695e-10,-2.353672812205332e-13,-3.7925218521195347e-13,2.533084852984757e-12,2.572109805097363e-12,4.3967788356552227e-10,180000.0,1.7464629999594763,True
29,A,ESPDI-A,441.15772828984245,-337.1314780150234,927.6970874711772,-31.655635142889246,42.00265256594855,-72.25269631269151,19.346934301356008,993.2043255709214,2.2737367544323206e-13,1.7053025658242404e-13,5.684341886080802e-14,8.526512829121202e-14,4.973799150320701e-14,4.973799150320701e-14,1.1053450909133776e-13,2.898457019905882e-13,180000.0257389001,3.855393399950117,True
29,A,Optimizer-A,441.15772828984245,-337.1314780150234,927.6970874711772,-31.655635142889246,42.00265256594855,-72.25269631269151,18.597511057453374,965.9769757991362,1.6080913159928716e-07,1.1597995406600228e-07,-3.2458497933873787e-07,1.0903722369448587e-10,-2.752820194018568e-11,3.9615599689568626e-10,4.1180880506550123e-10,3.8035027982531803e-07,180000.00000158104,21.755587700055912,True
30,T,ESPDI-T,-351.46702687257584,-32.08035046295164,1148.8251053526524,35.58081704856929,3.24765907867112,-113.25170267330193,19.440046898911042,1115.0623689671575,-1.7608994232372333e-12,-2.035789376973133e-13,1.737952891409794e-11,6.439432320703986e-13,5.575791564571553e-14,-5.180356144052212e-12,5.2205231165569916e-12,1.7469694800957388e-11,180000.0,0.582893899991177,True
